transaction_id,date,store_id,product_id,quantity_sold,sales_amount
TXN005108,2026-06-25,2,39,1,140.0
TXN005108,2026-06-25,2,4,1,140.0
TXN005108,2026-06-25,2,17,1,45.0
TXN005109,2026-06-25,2,25,1,280.0
TXN005109,2026-06-25,2,47,2,330.0
TXN005110,2026-06-25,2,57,1,90.0
TXN005110,2026-06-25,2,60,2,80.0
TXN005110,2026-06-25,2,37,1,160.0
TXN005110,2026-06-25,2,2,1,35.0
TXN005111,2026-06-25,2,44,1,580.0
TXN005111,2026-06-25,2,2,1,35.0
TXN005113,2026-06-25,2,2,2,70.0
TXN005113,2026-06-25,2,47,1,165.0
TXN005113,2026-06-25,2,5,1,95.0
TXN005114,2026-06-25,2,55,2,60.0
TXN005114,2026-06-25,2,14,1,80.0
TXN005114,2026-06-25,2,17,2,90.0
TXN005114,2026-06-25,2,20,1,220.0
TXN005114,2026-06-25,2,40,1,65.0
TXN005115,2026-06-25,2,47,1,165.0
TXN005115,2026-06-25,2,5,1,95.0
TXN005116,2026-06-25,2,49,1,85.0
TXN005117,2026-06-25,2,48,1,24.0
TXN005118,2026-06-25,2,37,1,160.0
TXN005118,2026-06-25,2,25,1,280.0
TXN005118,2026-06-25,2,51,1,180.0
TXN005119,2026-06-25,2,11,1,35.0
TXN005120,2026-06-25,2,58,1,25.0
TXN005121,2026-06-25,2,9,2,80.0
TXN005121,2026-06-25,2,10,1,45.0
TXN005121,2026-06-25,2,33,1,85.0
TXN005121,2026-06-25,2,15,1,110.0
TXN005122,2026-06-25,2,21,1,310.0
TXN005122,2026-06-25,2,32,1,120.0
TXN005122,2026-06-25,2,48,2,48.0
TXN005122,2026-06-25,2,57,1,90.0
TXN005123,2026-06-25,2,11,1,35.0
TXN005123,2026-06-25,2,45,1,135.0
TXN005125,2026-06-25,2,58,1,25.0
TXN005126,2026-06-25,3,27,1,40.0
TXN005126,2026-06-25,3,46,1,48.0
TXN005126,2026-06-25,3,24,1,50.0
TXN005127,2026-06-25,3,1,1,64.0
TXN005127,2026-06-25,3,55,1,30.0
TXN005128,2026-06-25,3,45,1,135.0
TXN005129,2026-06-25,3,14,1,80.0
TXN005129,2026-06-25,3,29,1,95.0
TXN005129,2026-06-25,3,36,1,105.0
TXN005130,2026-06-25,3,29,1,95.0
TXN005131,2026-06-25,3,52,1,50.0
TXN005132,2026-06-25,3,30,1,40.0
TXN005132,2026-06-25,3,50,1,260.0
TXN005133,2026-06-25,3,39,1,140.0
TXN005133,2026-06-25,3,59,1,35.0
TXN005133,2026-06-25,3,10,1,45.0
TXN005134,2026-06-25,3,58,1,25.0
TXN005135,2026-06-25,3,17,1,45.0
TXN005135,2026-06-25,3,8,2,168.0
TXN005135,2026-06-25,3,29,1,95.0
TXN005136,2026-06-25,3,22,1,30.0
TXN005136,2026-06-25,3,25,1,280.0
TXN005136,2026-06-25,3,47,1,165.0
TXN005137,2026-06-25,3,5,1,95.0
TXN005138,2026-06-25,3,56,1,120.0
TXN005139,2026-06-25,3,58,1,25.0
TXN005140,2026-06-25,3,9,1,40.0
TXN005140,2026-06-25,3,36,3,315.0
TXN005141,2026-06-25,3,6,1,30.0
TXN005141,2026-06-25,3,54,1,35.0
TXN005142,2026-06-25,3,44,1,580.0
TXN005142,2026-06-25,3,17,2,90.0
TXN005142,2026-06-25,3,2,2,70.0
TXN005143,2026-06-25,3,32,1,120.0
TXN005143,2026-06-25,3,56,1,120.0
TXN005143,2026-06-25,3,58,1,25.0
TXN005143,2026-06-25,3,7,1,130.0
TXN005144,2026-06-25,3,47,1,165.0
TXN005145,2026-06-25,3,19,1,110.0
TXN005145,2026-06-25,3,15,2,220.0
TXN005146,2026-06-25,3,39,1,140.0
TXN005146,2026-06-25,3,25,2,560.0
TXN005146,2026-06-25,3,29,2,190.0
TXN005147,2026-06-25,3,5,1,95.0
TXN005147,2026-06-25,3,6,2,60.0
TXN005147,2026-06-25,3,3,1,115.0
TXN005148,2026-06-25,3,53,1,40.0
TXN005148,2026-06-25,3,7,1,130.0
TXN005148,2026-06-25,3,32,1,120.0
TXN005149,2026-06-25,3,10,1,45.0
TXN005150,2026-06-25,3,37,1,160.0
TXN005151,2026-06-25,3,12,1,90.0
TXN005151,2026-06-25,3,3,1,115.0
TXN005151,2026-06-25,3,6,2,60.0
TXN005151,2026-06-25,3,1,1,64.0
TXN005153,2026-06-25,3,29,1,95.0
TXN005153,2026-06-25,3,17,2,90.0
TXN005154,2026-06-26,1,4,1,140.0
TXN005154,2026-06-26,1,19,1,110.0
TXN005155,2026-06-26,1,50,1,260.0
TXN005155,2026-06-26,1,47,1,165.0
TXN005155,2026-06-26,1,14,1,80.0
TXN005156,2026-06-26,1,6,1,30.0
TXN005156,2026-06-26,1,58,1,25.0
TXN005156,2026-06-26,1,13,2,120.0
TXN005157,2026-06-26,1,15,2,220.0
TXN005157,2026-06-26,1,56,1,120.0
TXN005157,2026-06-26,1,51,1,180.0
TXN005158,2026-06-26,1,8,1,84.0
TXN005158,2026-06-26,1,48,2,48.0
TXN005158,2026-06-26,1,58,1,25.0
TXN005158,2026-06-26,1,25,1,280.0
TXN005159,2026-06-26,1,39,2,280.0
TXN005160,2026-06-26,1,6,1,30.0
TXN005160,2026-06-26,1,18,1,20.0
TXN005161,2026-06-26,1,33,2,170.0
TXN005161,2026-06-26,1,26,1,450.0
TXN005161,2026-06-26,1,11,1,35.0
TXN005162,2026-06-26,1,17,3,135.0
TXN005162,2026-06-26,1,22,1,30.0
TXN005162,2026-06-26,1,2,1,35.0
TXN005163,2026-06-26,1,14,1,80.0
TXN005163,2026-06-26,1,12,1,90.0
TXN005163,2026-06-26,1,17,3,135.0
TXN005163,2026-06-26,1,24,1,50.0
TXN005164,2026-06-26,1,7,2,260.0
TXN005165,2026-06-26,1,59,1,35.0
TXN005166,2026-06-26,1,24,1,50.0
TXN005166,2026-06-26,1,52,1,50.0
TXN005166,2026-06-26,1,45,1,135.0
TXN005167,2026-06-26,1,15,1,110.0
TXN005167,2026-06-26,1,53,2,80.0
TXN005168,2026-06-26,1,27,2,80.0
TXN005168,2026-06-26,1,8,2,168.0
TXN005168,2026-06-26,1,33,1,85.0
TXN005168,2026-06-26,1,43,1,240.0
TXN005168,2026-06-26,1,14,1,80.0
TXN005169,2026-06-26,1,1,4,256.0
TXN005169,2026-06-26,1,57,2,180.0
TXN005169,2026-06-26,1,49,2,170.0
TXN005169,2026-06-26,1,3,1,115.0
TXN005169,2026-06-26,1,10,2,90.0
TXN005170,2026-06-26,1,43,1,240.0
TXN005170,2026-06-26,1,60,1,40.0
TXN005170,2026-06-26,1,9,2,80.0
TXN005170,2026-06-26,1,1,2,128.0
TXN005171,2026-06-26,1,57,1,90.0
TXN005172,2026-06-26,1,17,1,45.0
TXN005173,2026-06-26,1,20,1,220.0
TXN005173,2026-06-26,1,25,1,280.0
TXN005173,2026-06-26,1,1,3,192.0
TXN005173,2026-06-26,1,19,1,110.0
TXN005174,2026-06-26,1,31,1,175.0
TXN005174,2026-06-26,1,51,2,360.0
TXN005175,2026-06-26,1,6,1,30.0
TXN005175,2026-06-26,1,30,2,80.0
TXN005175,2026-06-26,1,12,1,90.0
TXN005175,2026-06-26,1,32,2,240.0
TXN005176,2026-06-26,1,54,2,70.0
TXN005176,2026-06-26,1,12,1,90.0
TXN005176,2026-06-26,1,29,1,95.0
TXN005177,2026-06-26,1,30,1,40.0
TXN005177,2026-06-26,1,22,2,60.0
TXN005178,2026-06-26,1,16,1,120.0
TXN005179,2026-06-26,1,60,1,40.0
TXN005179,2026-06-26,1,9,3,120.0
TXN005179,2026-06-26,1,47,1,165.0
TXN005179,2026-06-26,1,45,2,270.0
TXN005180,2026-06-26,1,28,1,75.0
TXN005180,2026-06-26,1,12,1,90.0
TXN005180,2026-06-26,1,45,1,135.0
TXN005180,2026-06-26,1,30,1,40.0
TXN005180,2026-06-26,1,22,1,30.0
TXN005181,2026-06-26,1,58,1,25.0
TXN005181,2026-06-26,1,16,1,120.0
TXN005181,2026-06-26,1,39,1,140.0
TXN005182,2026-06-26,1,39,1,140.0
TXN005182,2026-06-26,1,16,1,120.0
TXN005185,2026-06-26,1,46,2,96.0
TXN005185,2026-06-26,1,9,2,80.0
TXN005186,2026-06-26,1,52,1,50.0
TXN005187,2026-06-26,1,2,1,35.0
TXN005187,2026-06-26,1,43,1,240.0
TXN005187,2026-06-26,1,27,3,120.0
TXN005188,2026-06-26,1,25,2,560.0
TXN005189,2026-06-26,1,41,1,90.0
TXN005189,2026-06-26,1,60,1,40.0
TXN005189,2026-06-26,1,16,2,240.0
TXN005190,2026-06-26,1,52,2,100.0
TXN005191,2026-06-26,1,5,1,95.0
TXN005191,2026-06-26,1,41,1,90.0
TXN005192,2026-06-26,1,13,1,60.0
TXN005192,2026-06-26,1,5,2,190.0
TXN005192,2026-06-26,1,52,2,100.0
TXN005193,2026-06-26,2,35,1,145.0
TXN005193,2026-06-26,2,55,1,30.0
TXN005193,2026-06-26,2,12,1,90.0
TXN005194,2026-06-26,2,21,1,310.0
TXN005194,2026-06-26,2,45,1,135.0
TXN005194,2026-06-26,2,57,1,90.0
TXN005195,2026-06-26,2,15,1,110.0
TXN005195,2026-06-26,2,23,1,25.0
TXN005195,2026-06-26,2,21,2,620.0
TXN005196,2026-06-26,2,44,1,580.0
TXN005196,2026-06-26,2,12,1,90.0
TXN005196,2026-06-26,2,22,1,30.0
TXN005196,2026-06-26,2,9,1,40.0
TXN005198,2026-06-26,2,49,1,85.0
TXN005198,2026-06-26,2,12,2,180.0
TXN005199,2026-06-26,2,10,2,90.0
TXN005199,2026-06-26,2,3,1,115.0
TXN005199,2026-06-26,2,16,1,120.0
TXN005201,2026-06-26,2,6,1,30.0
TXN005201,2026-06-26,2,51,1,180.0
TXN005201,2026-06-26,2,47,1,165.0
TXN005201,2026-06-26,2,49,1,85.0
TXN005202,2026-06-26,2,25,2,560.0
TXN005202,2026-06-26,2,28,1,75.0
TXN005202,2026-06-26,2,19,1,110.0
TXN005203,2026-06-26,2,9,2,80.0
TXN005203,2026-06-26,2,28,1,75.0
TXN005204,2026-06-26,2,47,1,165.0
TXN005205,2026-06-26,2,1,2,128.0
TXN005206,2026-06-26,2,36,1,105.0
TXN005206,2026-06-26,2,15,1,110.0
TXN005206,2026-06-26,2,54,1,35.0
TXN005207,2026-06-26,2,15,1,110.0
TXN005207,2026-06-26,2,18,2,40.0
TXN005207,2026-06-26,2,23,1,25.0
TXN005208,2026-06-26,2,12,1,90.0
TXN005208,2026-06-26,2,13,1,60.0
TXN005208,2026-06-26,2,9,1,40.0
TXN005209,2026-06-26,2,4,1,140.0
TXN005210,2026-06-26,2,22,1,30.0
TXN005210,2026-06-26,2,14,1,80.0
TXN005211,2026-06-26,2,50,1,260.0
TXN005211,2026-06-26,2,30,2,80.0
TXN005212,2026-06-26,2,36,3,315.0
TXN005213,2026-06-26,2,2,2,70.0
TXN005213,2026-06-26,2,20,1,220.0
TXN005214,2026-06-26,2,22,1,30.0
TXN005214,2026-06-26,2,59,1,35.0
TXN005215,2026-06-26,2,51,2,360.0
TXN005218,2026-06-26,3,51,2,360.0
TXN005218,2026-06-26,3,27,1,40.0
TXN005219,2026-06-26,3,54,1,35.0
TXN005220,2026-06-26,3,33,1,85.0
TXN005220,2026-06-26,3,43,2,480.0
TXN005221,2026-06-26,3,32,1,120.0
TXN005221,2026-06-26,3,48,2,48.0
TXN005221,2026-06-26,3,15,2,220.0
TXN005223,2026-06-26,3,2,1,35.0
TXN005223,2026-06-26,3,1,1,64.0
TXN005223,2026-06-26,3,43,1,240.0
TXN005223,2026-06-26,3,55,1,30.0
TXN005225,2026-06-26,3,18,2,40.0
TXN005225,2026-06-26,3,3,1,115.0
TXN005225,2026-06-26,3,32,1,120.0
TXN005225,2026-06-26,3,27,1,40.0
TXN005226,2026-06-26,3,15,1,110.0
TXN005227,2026-06-26,3,37,1,160.0
TXN005227,2026-06-26,3,33,1,85.0
TXN005228,2026-06-26,3,32,2,240.0
TXN005228,2026-06-26,3,6,1,30.0
TXN005228,2026-06-26,3,56,1,120.0
TXN005228,2026-06-26,3,49,1,85.0
TXN005228,2026-06-26,3,25,1,280.0
TXN005229,2026-06-26,3,50,1,260.0
TXN005229,2026-06-26,3,5,1,95.0
TXN005229,2026-06-26,3,35,1,145.0
TXN005230,2026-06-26,3,54,1,35.0
TXN005230,2026-06-26,3,52,2,100.0
TXN005230,2026-06-26,3,13,1,60.0
TXN005231,2026-06-26,3,33,1,85.0
TXN005232,2026-06-26,3,24,1,50.0
TXN005232,2026-06-26,3,30,1,40.0
TXN005232,2026-06-26,3,45,1,135.0
TXN005233,2026-06-26,3,37,1,160.0
TXN005234,2026-06-26,3,45,2,270.0
TXN005234,2026-06-26,3,41,1,90.0
TXN005235,2026-06-26,3,46,1,48.0
TXN005235,2026-06-26,3,6,2,60.0
TXN005235,2026-06-26,3,29,2,190.0
TXN005236,2026-06-26,3,23,2,50.0
TXN005236,2026-06-26,3,11,1,35.0
TXN005236,2026-06-26,3,45,1,135.0
TXN005239,2026-06-26,3,56,1,120.0
TXN005241,2026-06-27,1,32,2,240.0
TXN005241,2026-06-27,1,19,1,110.0
TXN005241,2026-06-27,1,46,2,96.0
TXN005242,2026-06-27,1,31,1,175.0
TXN005242,2026-06-27,1,41,1,90.0
TXN005243,2026-06-27,1,17,3,135.0
TXN005243,2026-06-27,1,30,3,120.0
TXN005243,2026-06-27,1,13,2,120.0
TXN005243,2026-06-27,1,2,2,70.0
TXN005244,2026-06-27,1,12,2,180.0
TXN005244,2026-06-27,1,47,2,330.0
TXN005245,2026-06-27,1,57,1,90.0
TXN005245,2026-06-27,1,19,1,110.0
TXN005245,2026-06-27,1,1,3,192.0
TXN005246,2026-06-27,1,50,2,520.0
TXN005246,2026-06-27,1,28,2,150.0
TXN005247,2026-06-27,1,37,1,160.0
TXN005248,2026-06-27,1,52,2,100.0
TXN005248,2026-06-27,1,46,2,96.0
TXN005249,2026-06-27,1,24,1,50.0
TXN005250,2026-06-27,1,37,1,160.0
TXN005251,2026-06-27,1,19,1,110.0
TXN005252,2026-06-27,1,6,1,30.0
TXN005252,2026-06-27,1,9,3,120.0
TXN005252,2026-06-27,1,52,1,50.0
TXN005253,2026-06-27,1,21,1,310.0
TXN005254,2026-06-27,1,51,2,360.0
TXN005255,2026-06-27,1,14,1,80.0
TXN005256,2026-06-27,1,17,2,90.0
TXN005256,2026-06-27,1,52,1,50.0
TXN005257,2026-06-27,1,13,1,60.0
TXN005258,2026-06-27,1,39,1,140.0
TXN005258,2026-06-27,1,50,1,260.0
TXN005259,2026-06-27,1,58,1,25.0
TXN005259,2026-06-27,1,30,2,80.0
TXN005260,2026-06-27,1,32,2,240.0
TXN005260,2026-06-27,1,16,2,240.0
TXN005261,2026-06-27,1,10,2,90.0
TXN005262,2026-06-27,1,57,1,90.0
TXN005263,2026-06-27,1,33,1,85.0
TXN005263,2026-06-27,1,6,2,60.0
TXN005264,2026-06-27,1,55,2,60.0
TXN005265,2026-06-27,1,35,2,290.0
TXN005265,2026-06-27,1,42,1,620.0
TXN005265,2026-06-27,1,46,1,48.0
TXN005265,2026-06-27,1,5,1,95.0
TXN005266,2026-06-27,1,7,2,260.0
TXN005266,2026-06-27,1,44,1,580.0
TXN005266,2026-06-27,1,37,1,160.0
TXN005266,2026-06-27,1,56,1,120.0
TXN005267,2026-06-27,1,47,1,165.0
TXN005267,2026-06-27,1,53,2,80.0
TXN005267,2026-06-27,1,45,2,270.0
TXN005267,2026-06-27,1,14,1,80.0
TXN005268,2026-06-27,1,32,1,120.0
TXN005268,2026-06-27,1,20,1,220.0
TXN005268,2026-06-27,1,60,1,40.0
TXN005269,2026-06-27,1,45,2,270.0
TXN005269,2026-06-27,1,36,2,210.0
TXN005270,2026-06-27,1,57,1,90.0
TXN005271,2026-06-27,1,51,1,180.0
TXN005271,2026-06-27,1,49,2,170.0
TXN005271,2026-06-27,1,31,1,175.0
TXN005271,2026-06-27,1,19,1,110.0
TXN005272,2026-06-27,1,49,2,170.0
TXN005273,2026-06-27,1,38,1,210.0
TXN005273,2026-06-27,1,24,1,50.0
TXN005274,2026-06-27,1,50,1,260.0
TXN005274,2026-06-27,1,23,1,25.0
TXN005274,2026-06-27,1,4,2,280.0
TXN005275,2026-06-27,1,46,1,48.0
TXN005275,2026-06-27,1,56,1,120.0
TXN005275,2026-06-27,1,42,2,1240.0
TXN005276,2026-06-27,1,8,1,84.0
TXN005276,2026-06-27,1,26,1,450.0
TXN005277,2026-06-27,1,43,2,480.0
TXN005277,2026-06-27,1,32,1,120.0
TXN005278,2026-06-27,1,6,1,30.0
TXN005280,2026-06-27,1,55,2,60.0
TXN005280,2026-06-27,1,2,1,35.0
TXN005280,2026-06-27,1,13,1,60.0
TXN005280,2026-06-27,1,49,1,85.0
TXN005281,2026-06-27,1,26,1,450.0
TXN005281,2026-06-27,1,30,1,40.0
TXN005281,2026-06-27,1,2,3,105.0
TXN005282,2026-06-27,1,44,1,580.0
TXN005282,2026-06-27,1,39,1,140.0
TXN005282,2026-06-27,1,16,2,240.0
TXN005283,2026-06-27,2,2,1,35.0
TXN005284,2026-06-27,2,7,1,130.0
TXN005284,2026-06-27,2,48,2,48.0
TXN005284,2026-06-27,2,44,1,580.0
TXN005285,2026-06-27,2,42,2,1240.0
TXN005285,2026-06-27,2,36,2,210.0
TXN005286,2026-06-27,2,14,1,80.0
TXN005287,2026-06-27,2,50,1,260.0
TXN005287,2026-06-27,2,32,1,120.0
TXN005287,2026-06-27,2,57,1,90.0
TXN005287,2026-06-27,2,45,3,405.0
TXN005288,2026-06-27,2,16,1,120.0
TXN005288,2026-06-27,2,30,2,80.0
TXN005289,2026-06-27,2,32,2,240.0
TXN005289,2026-06-27,2,10,1,45.0
TXN005289,2026-06-27,2,55,1,30.0
TXN005290,2026-06-27,2,48,1,24.0
TXN005290,2026-06-27,2,18,2,40.0
TXN005290,2026-06-27,2,23,1,25.0
TXN005291,2026-06-27,2,27,3,120.0
TXN005291,2026-06-27,2,51,1,180.0
TXN005291,2026-06-27,2,2,2,70.0
TXN005291,2026-06-27,2,14,1,80.0
TXN005292,2026-06-27,2,36,1,105.0
TXN005292,2026-06-27,2,14,1,80.0
TXN005293,2026-06-27,2,10,1,45.0
TXN005293,2026-06-27,2,16,1,120.0
TXN005294,2026-06-27,2,27,1,40.0
TXN005294,2026-06-27,2,17,3,135.0
TXN005295,2026-06-27,2,27,1,40.0
TXN005295,2026-06-27,2,58,1,25.0
TXN005295,2026-06-27,2,52,2,100.0
TXN005295,2026-06-27,2,18,1,20.0
TXN005296,2026-06-27,2,15,2,220.0
TXN005296,2026-06-27,2,32,2,240.0
TXN005296,2026-06-27,2,50,2,520.0
TXN005296,2026-06-27,2,6,2,60.0
TXN005297,2026-06-27,2,29,2,190.0
TXN005298,2026-06-27,2,1,3,192.0
TXN005298,2026-06-27,2,33,1,85.0
TXN005298,2026-06-27,2,7,2,260.0
TXN005298,2026-06-27,2,8,1,84.0
TXN005299,2026-06-27,2,46,2,96.0
TXN005300,2026-06-27,2,46,1,48.0
TXN005300,2026-06-27,2,14,1,80.0
TXN005300,2026-06-27,2,45,1,135.0
TXN005302,2026-06-27,2,56,1,120.0
TXN005303,2026-06-27,2,57,1,90.0
TXN005303,2026-06-27,2,25,2,560.0
TXN005304,2026-06-27,2,48,2,48.0
TXN005305,2026-06-27,2,25,1,280.0
TXN005305,2026-06-27,2,23,1,25.0
TXN005305,2026-06-27,2,59,2,70.0
TXN005306,2026-06-27,2,16,3,360.0
TXN005306,2026-06-27,2,25,1,280.0
TXN005306,2026-06-27,2,33,3,255.0
TXN005306,2026-06-27,2,49,1,85.0
TXN005306,2026-06-27,2,17,2,90.0
TXN005307,2026-06-27,2,52,1,50.0
TXN005307,2026-06-27,2,2,1,35.0
TXN005307,2026-06-27,2,13,2,120.0
TXN005308,2026-06-27,2,41,1,90.0
TXN005308,2026-06-27,2,21,1,310.0
TXN005309,2026-06-27,2,51,2,360.0
TXN005309,2026-06-27,2,28,1,75.0
TXN005309,2026-06-27,2,2,2,70.0
TXN005309,2026-06-27,2,1,3,192.0
TXN005310,2026-06-27,2,42,2,1240.0
TXN005310,2026-06-27,2,9,1,40.0
TXN005310,2026-06-27,2,10,2,90.0
TXN005310,2026-06-27,2,32,1,120.0
TXN005311,2026-06-27,2,9,2,80.0
TXN005312,2026-06-27,2,15,1,110.0
TXN005312,2026-06-27,2,35,1,145.0
TXN005313,2026-06-27,2,21,2,620.0
TXN005313,2026-06-27,2,54,1,35.0
TXN005313,2026-06-27,2,44,1,580.0
TXN005313,2026-06-27,2,41,2,180.0
TXN005313,2026-06-27,2,29,2,190.0
TXN005314,2026-06-27,2,6,2,60.0
TXN005314,2026-06-27,2,27,2,80.0
TXN005314,2026-06-27,2,44,1,580.0
TXN005314,2026-06-27,2,59,1,35.0
TXN005315,2026-06-27,2,16,1,120.0
TXN005316,2026-06-27,2,36,2,210.0
TXN005316,2026-06-27,2,18,2,40.0
TXN005317,2026-06-27,2,3,1,115.0
TXN005317,2026-06-27,2,1,3,192.0
TXN005317,2026-06-27,2,45,1,135.0
TXN005317,2026-06-27,2,27,1,40.0
TXN005318,2026-06-27,2,22,2,60.0
TXN005318,2026-06-27,2,46,1,48.0
TXN005318,2026-06-27,2,8,2,168.0
TXN005319,2026-06-27,2,22,2,60.0
TXN005319,2026-06-27,2,9,1,40.0
TXN005320,2026-06-27,2,55,2,60.0
TXN005320,2026-06-27,2,9,2,80.0
TXN005321,2026-06-27,2,1,4,256.0
TXN005322,2026-06-27,2,42,3,1860.0
TXN005323,2026-06-27,2,18,1,20.0
TXN005323,2026-06-27,2,30,1,40.0
TXN005324,2026-06-27,2,8,2,168.0
TXN005324,2026-06-27,2,53,2,80.0
TXN005325,2026-06-27,2,28,1,75.0
TXN005325,2026-06-27,2,18,2,40.0
TXN005326,2026-06-27,2,46,1,48.0
TXN005326,2026-06-27,2,6,2,60.0
TXN005326,2026-06-27,2,44,1,580.0
TXN005326,2026-06-27,2,55,1,30.0
TXN005327,2026-06-27,2,7,1,130.0
TXN005327,2026-06-27,2,9,3,120.0
TXN005327,2026-06-27,2,46,2,96.0
TXN005328,2026-06-27,2,55,4,120.0
TXN005329,2026-06-27,3,6,2,60.0
TXN005329,2026-06-27,3,45,2,270.0
TXN005329,2026-06-27,3,55,1,30.0
TXN005330,2026-06-27,3,50,1,260.0
TXN005330,2026-06-27,3,10,2,90.0
TXN005330,2026-06-27,3,51,1,180.0
TXN005332,2026-06-27,3,36,2,210.0
TXN005332,2026-06-27,3,8,1,84.0
TXN005332,2026-06-27,3,43,1,240.0
TXN005332,2026-06-27,3,14,1,80.0
TXN005333,2026-06-27,3,53,2,80.0
TXN005334,2026-06-27,3,22,1,30.0
TXN005335,2026-06-27,3,54,1,35.0
TXN005336,2026-06-27,3,30,1,40.0
TXN005336,2026-06-27,3,3,1,115.0
TXN005336,2026-06-27,3,44,1,580.0
TXN005336,2026-06-27,3,57,1,90.0
TXN005337,2026-06-27,3,8,1,84.0
TXN005337,2026-06-27,3,27,2,80.0
TXN005337,2026-06-27,3,5,1,95.0
TXN005337,2026-06-27,3,20,1,220.0
TXN005338,2026-06-27,3,55,1,30.0
TXN005338,2026-06-27,3,33,1,85.0
TXN005338,2026-06-27,3,16,1,120.0
TXN005338,2026-06-27,3,4,2,280.0
TXN005339,2026-06-27,3,47,2,330.0
TXN005339,2026-06-27,3,53,1,40.0
TXN005340,2026-06-27,3,42,2,1240.0
TXN005340,2026-06-27,3,49,2,170.0
TXN005340,2026-06-27,3,22,1,30.0
TXN005340,2026-06-27,3,46,1,48.0
TXN005341,2026-06-27,3,36,2,210.0
TXN005341,2026-06-27,3,44,1,580.0
TXN005341,2026-06-27,3,54,1,35.0
TXN005342,2026-06-27,3,36,2,210.0
TXN005342,2026-06-27,3,57,1,90.0
TXN005342,2026-06-27,3,8,1,84.0
TXN005342,2026-06-27,3,41,1,90.0
TXN005344,2026-06-27,3,36,1,105.0
TXN005345,2026-06-27,3,11,1,35.0
TXN005346,2026-06-27,3,4,1,140.0
TXN005346,2026-06-27,3,40,1,65.0
TXN005346,2026-06-27,3,27,1,40.0
TXN005346,2026-06-27,3,43,1,240.0
TXN005347,2026-06-27,3,36,2,210.0
TXN005348,2026-06-27,3,30,1,40.0
TXN005348,2026-06-27,3,5,2,190.0
TXN005348,2026-06-27,3,27,1,40.0
TXN005349,2026-06-27,3,50,1,260.0
TXN005350,2026-06-27,3,54,2,70.0
TXN005351,2026-06-27,3,1,2,128.0
TXN005352,2026-06-27,3,50,1,260.0
TXN005352,2026-06-27,3,4,1,140.0
TXN005353,2026-06-27,3,49,1,85.0
TXN005353,2026-06-27,3,52,2,100.0
TXN005353,2026-06-27,3,15,1,110.0
TXN005354,2026-06-27,3,16,1,120.0
TXN005354,2026-06-27,3,18,1,20.0
TXN005354,2026-06-27,3,10,1,45.0
TXN005355,2026-06-27,3,56,1,120.0
TXN005355,2026-06-27,3,27,2,80.0
TXN005355,2026-06-27,3,60,1,40.0
TXN005356,2026-06-27,3,52,1,50.0
TXN005356,2026-06-27,3,22,1,30.0
TXN005357,2026-06-27,3,18,1,20.0
TXN005357,2026-06-27,3,6,1,30.0
TXN005358,2026-06-27,3,18,1,20.0
TXN005358,2026-06-27,3,32,2,240.0
TXN005358,2026-06-27,3,31,1,175.0
TXN005359,2026-06-27,3,22,1,30.0
TXN005359,2026-06-27,3,49,1,85.0
TXN005359,2026-06-27,3,9,2,80.0
TXN005360,2026-06-27,3,12,1,90.0
TXN005360,2026-06-27,3,40,1,65.0
TXN005361,2026-06-27,3,60,1,40.0
TXN005361,2026-06-27,3,24,1,50.0
TXN005362,2026-06-27,3,40,1,65.0
TXN005363,2026-06-28,1,50,1,260.0
TXN005363,2026-06-28,1,49,1,85.0
TXN005365,2026-06-28,1,18,1,20.0
TXN005365,2026-06-28,1,30,1,40.0
TXN005366,2026-06-28,1,9,3,120.0
TXN005367,2026-06-28,1,46,1,48.0
TXN005367,2026-06-28,1,36,2,210.0
TXN005367,2026-06-28,1,13,1,60.0
TXN005368,2026-06-28,1,54,1,35.0
TXN005368,2026-06-28,1,14,2,160.0
TXN005369,2026-06-28,1,39,2,280.0
TXN005369,2026-06-28,1,60,1,40.0
TXN005369,2026-06-28,1,14,1,80.0
TXN005369,2026-06-28,1,13,1,60.0
TXN005370,2026-06-28,1,35,1,145.0
TXN005370,2026-06-28,1,23,1,25.0
TXN005371,2026-06-28,1,15,2,220.0
TXN005371,2026-06-28,1,30,1,40.0
TXN005371,2026-06-28,1,9,3,120.0
TXN005371,2026-06-28,1,58,1,25.0
TXN005371,2026-06-28,1,51,1,180.0
TXN005372,2026-06-28,1,3,1,115.0
TXN005373,2026-06-28,1,52,1,50.0
TXN005374,2026-06-28,1,1,2,128.0
TXN005375,2026-06-28,1,42,2,1240.0
TXN005375,2026-06-28,1,14,1,80.0
TXN005376,2026-06-28,1,48,3,72.0
TXN005376,2026-06-28,1,29,2,190.0
TXN005377,2026-06-28,1,57,1,90.0
TXN005377,2026-06-28,1,49,1,85.0
TXN005378,2026-06-28,1,57,1,90.0
TXN005378,2026-06-28,1,52,1,50.0
TXN005378,2026-06-28,1,33,2,170.0
TXN005378,2026-06-28,1,14,1,80.0
TXN005378,2026-06-28,1,35,1,145.0
TXN005379,2026-06-28,1,42,1,620.0
TXN005379,2026-06-28,1,32,1,120.0
TXN005379,2026-06-28,1,58,1,25.0
TXN005381,2026-06-28,1,49,2,170.0
TXN005381,2026-06-28,1,60,1,40.0
TXN005382,2026-06-28,1,2,1,35.0
TXN005382,2026-06-28,1,58,1,25.0
TXN005382,2026-06-28,1,42,2,1240.0
